stop_id,stop_code,stop_name,stop_lat,stop_lon
6321,04,BIELAWA-OSP,52.10927836,21.13145034
6328,03,SZARYCH SZEREGÓW,52.38299496,20.92686839
4968,03,ZASADOWA,52.18443084,21.16783558
4973,01,DO FORTU,52.19732,20.989388
4979,02,WARSZAWSKA,52.11283475,21.11029745
4983,01,STOCZNIOWCÓW,52.22092104,21.10680877
5000,02,SAPIEHY,52.28622167,20.82904492
5006,02,ORLA,52.2907321,21.11731859
5011,01,KAWĘCZYN DOLNY,52.04968671,21.1742419
5014,02,POWSTAŃCÓW-PARK,52.280502,21.13915
5019,02,ANNY JAGIELLONKI,52.30866233,20.92147903
5026,01,HASSA,52.18890987,20.8985402
5039,02,MOSTOWA,52.06055163,21.04348235
5041,02,POLNA,52.05962825,21.04916175
5045,01,TRZECIAKOWSKICH,52.071516,21.056483
5051,02,PARTYZANTÓW,52.096234,21.270779
5052,01,PARTYZANTÓW,52.096363,21.271472
5053,02,DWERNICKIEGO,52.099618,21.274118
5055,02,3 MAJA,52.09965997,21.277864
5057,02,PONIATOWSKIEGO,52.09736369,21.28615107
5062,01,KUBUSIA PUCHATKA,52.10552781,21.30105921
5068,02,STAWOWA,52.11231421,21.32162062
5081,02,JAŁOWCOWA,52.12459283,21.29182845
5085,01,NOWA,52.13075416,21.32312513
5088,04,WÓLKA MLĄDZKA,52.13636837,21.33354085
5089,01,ŚWIERK,52.1142249,21.3518335
5103,01,PILAWA,52.03886349,21.08781705
5105,01,BRZÓZEK,52.02723,21.08899
5106,02,KASZTANOWA,52.01985934,21.09051837
5109,01,DOBIESZ,52.00141665,21.11088891
5112,01,OGRODOWA,51.99065533,21.10929241
5116,01,CENDROWICE,51.96744862,21.13287428
5118,01,SZUMIĄCYCH TRAW,52.30952421,21.05853078
5121,01,SĄGI,52.138788,21.144639
5122,05,METRO WAWRZYSZEW,52.28514146,20.94063006
5127,02,DZIĘCIOŁA,52.17105097,21.16067633
5129,01,MRĄGOWSKA,52.17212051,21.16698859
5130,01,TAWUŁKOWA,52.17262953,21.17565718
5134,01,ŁUKOWA,52.17557058,21.04201767
5135,01,BRÓDNO-PODGRODZIE,52.29915925,21.04255946
5136,01,WÓLCZYŃSKA,52.29732151,20.88846584
5143,01,HENRYKA BRODATEGO,52.19376744,20.86009696
5153,01,ORZECHOWA,52.23116902,20.82431612
5161,01,GŁÓWNA,52.05483086,21.04139431
6332,01,OŚRODEK SZKOLENIOWY,52.18531178,21.14420171
6337,02,SIECZNA,52.314801,21.067036
6340,02,KAMIENNA,52.26537611,21.04133833
6342,04,GŁÓWNA,52.03916675,20.99524638
6346,01,KASZTANOWA,52.306512,20.974551
6355,04,ZDZIARSKA,52.34124708,21.06056762
6362,02,KAMIENNEJ GÓRKI,52.15284449,21.35363235
6366,07,POWSINEK,52.15566538,21.09046236
6372,03,LIPKÓW,52.27325,20.806689
6374,01,PRZEWODOWA,52.16926918,21.15644303
6378,02,KOŚCIELNA,52.0755223,21.02642952
6383,01,URZĄD GMINY,52.08992802,20.93665486
6398,01,PKP JEZIORKI,52.11023385,20.99326272
6406,02,POLNA,52.24616128,21.31205578
6409,01,CICHA,52.24146092,21.31348641
6412,02,JARZĘBINOWA,51.94348212,21.01179853
6416,02,MAZOWIECKA,52.22392276,21.24319243
6417,06,METRO MŁYNÓW,52.2377725,20.96015186
6419,02,MAKLAKIEWICZA,52.18888213,20.99217426
6421,02,ETIUDY REWOLUCYJNEJ,52.18938184,20.98836308
6427,01,PRZYLESIE,52.34609584,20.95575077
6430,01,PORTOWA,52.30220973,20.98182214
6434,02,MICKIEWICZA,52.398085,20.922967
6439,04,OS. MARYWILSKA,52.316222,21.000433
6445,02,MYSZCZYN II,52.24201661,20.69175451
6450,03,INDIRY GANDHI,52.14259852,21.0322907
6458,03,IZBICKA-CMENTARZ,52.18165625,21.227861
6484,01,WIKLINOWA,52.409054,20.785113
6496,02,MONIUSZKI,52.24438226,21.26943865
6505,01,LANGEGO,52.18334166,21.00879067
6514,01,GŁOWACKIEGO,52.41933293,21.18398376
6520,02,METRYCZNA,52.15601577,21.12536009
6522,01,POLNA,52.18168978,21.28781289
6524,02,BIAŁOŁĘKA DWORSKA,52.336354,21.002722
6529,02,WARMIŃSKA,52.330788,21.026472
6533,02,LEWINOWSKA,52.28467771,21.08291628
6536,02,KRZESIWA,52.27923755,21.07936261
6538,01,KOSZALIŃSKA,52.27955539,21.07464234
6539,01,NADMA,52.36187436,21.16628381
6550,01,BANIOCHA-CENTRUM,52.02265833,21.12627649
6552,01,DŁUGA,52.43856932,20.85004063
5163,01,REJTANA,52.06623548,21.03101616
5166,04,WIERNA,52.27365363,21.0852082
5168,02,WIERNA,52.27338033,21.086491
5171,01,PKP ZACISZE-WILNO,52.27731921,21.08040866
5174,02,CYNKOWA,52.41498322,20.92126227
5176,02,ALEJA RÓŻ,52.41404982,20.91680522
5181,02,GERBERA,52.06735127,21.02767457
5185,01,PODŁĘCZE II,52.02545351,21.21849102
5186,02,STAWY,52.20473013,20.92030807
5196,02,JAZGARZEW-SZKOŁA,52.03773735,20.99658404
5209,06,KONSTRUKTORSKA,52.185596,21.000682
5212,04,TURÓW,52.31535956,21.19359136
5223,04,ANDRUTOWA,52.12320989,21.09720646
5224,01,WORONICZA,52.18806528,21.00175383
5230,01,ARMII KRAJOWEJ,52.34244643,21.22231474
5232,02,SCHROEGERA,52.28199981,20.94036525
5239,01,11 LISTOPADA,52.3400261,21.21320298
5248,01,KRASICKIEGO,52.32804849,21.21738031
5253,01,IX POPRZECZNA,52.21272,21.16614
5255,01,BOLEŚĆ,52.25200452,21.01446092
5264,02,MŁODZIEŻOWA,52.13235944,21.40202329
5270,04,STOICKA,52.1673391,20.93298572
5272,01,KAMPINOS,52.26771176,20.46259063
5276,01,WIEJCA II,52.26128336,20.500108
5280,01,WILKOWA WIEŚ II,52.25905688,20.52561847
5285,02,CZARNA DROGA,52.25683994,20.57217308
5291,02,ŚWIDER-KOŚCIÓŁ,52.12316218,21.24393753
5299,01,KOLONIA SOBIKÓW,51.9709465,21.15512865
5304,02,MARIANKI,51.98097592,21.19074685
5309,02,ŁUBNA,52.03391745,21.12237647
5314,03,RYDYGIERA,52.258483,20.971464
5317,01,ANNY GERMAN,52.25983043,20.97517068
5324,01,PIONIERSKA,52.34496493,21.21129534
5326,02,RONDO CUDU NAD WISŁĄ,52.325429,21.218437
5335,04,PKP WESOŁA,52.25442042,21.22497535
5346,02,BRÓDNOWSKA,52.26422168,21.03848094
5349,01,TULIPANOWA,52.11244031,21.3168818
5352,02,ZŁOTEJ JESIENI,52.1698607,21.23843831
5355,01,OJCA ANICETA,52.30742281,21.03388462
5358,02,POŚREDNIA,52.31043943,21.03965802
6554,01,SŁONECZNA,52.329096,21.10992418
6557,02,STRUGA-KOŚCIÓŁ,52.36178692,21.13706964
6569,02,KAWĘCZYNEK II,52.0486523,21.15112122
6571,03,GRZYMALITÓW,52.339152,20.943026
6573,01,SŁOMCZYN,52.05257276,21.15471548
6576,01,PIJARSKA-OSIEDLE,51.986131,21.212442
6578,02,GRÓJECKA,52.199339,20.966028
6581,81,STREFA PRZEMYSŁOWA,52.3356079447,21.0995873099
6584,01,DŁUGA,52.078361,21.068321
6586,01,SADOWA,52.00585839,21.03927478
6588,02,PARKOWA,52.00026693,21.03852483
6592,02,DOBRA,51.95358766,21.07571161
6611,01,SIKORSKIEGO,52.326282,21.196225
6613,01,MAJDAŃSKA,52.325622,21.203633
6614,01,NADARZYŃSKA,52.326698,21.210715
6620,03,KS POLONEZ,52.298894,21.032413
6623,02,SOLEC,52.03026025,21.10970467
6637,01,PIJARSKA-BASEN,51.98889515,21.19955733
6641,02,TUKANÓW,52.07985254,21.00854819
6643,01,PAWIA,52.07633675,21.01203824
6648,01,TARGOWISKO,52.07424917,21.01194568
6652,02,KAMIONEK,52.25450251,21.0734068
6655,03,CZOSNÓW,52.389634,20.734712
6659,02,CYBULICE DUŻE,52.37605556,20.62969374
6675,02,KAMPINOSKA,52.369392,20.650599
6683,02,GRANICZNA,52.373256,20.72224
6686,01,PROSTA,52.37555818,20.73288649
6696,01,SADOWA,52.359415,20.829213
6711,01,DŁUGA,52.21162777,21.26043055
6714,02,ZAKRĘTOWA,52.21600692,21.25632062
6733,02,NARUTOWICZA-BETONIARNIA,52.11742201,21.36033502
6738,05,MYSIADŁO,52.0977783,21.01761646
6761,02,ZEGRZYŃSKA-IMGW,52.409378,20.956256
6779,02,BIEGUNOWA,52.20222961,21.15507864
6785,02,WINNICA,52.340916,20.949143
6786,06,WINNICA,52.340013,20.946713
6790,01,KORDECKIEGO,52.34544296,21.18275958
6793,01,HALLERA,52.404227,21.172182
5361,02,MAGNOLII,52.46034366,20.94845341
5372,06,WORONICZA,52.1890077,21.00083472
5373,05,WOŁOSKA,52.19522019,21.00387632
5379,02,OS. VICTORIA,52.40956526,21.20289696
5381,01,PASZKÓW,52.1109764,20.83327323
5388,02,ROZWADOWSKIEGO,52.32132,21.189676
5394,02,MAŁA,52.34798672,21.20733334
5396,02,JANKI MAŁE,52.12912497,20.88217608
5400,04,SKOROSZE,52.18565565,20.89580381
5409,02,STARY SĘKOCIN,52.11133968,20.88914623
5419,02,LIPOWA,52.38669059,21.15290775
5420,01,LIPOWA,52.386187,21.153283
5426,01,WYSZYŃSKIEGO,52.1329926,21.32705317
5431,01,STARE GRABIE-SZKOŁA,52.37084214,21.31678105
5438,01,SULEJÓWEK MIŁOSNA-POMNIK,52.24183089,21.30343454
5440,02,PKP SULEJÓWEK MIŁOSNA,52.24152791,21.29815875
5447,02,NADZIEI,52.0931025,21.05134479
5449,02,STADION,51.969064,21.213909
5450,01,CZERSK-ZAMEK,51.95909058,21.23172261
5452,02,WARECKA,51.95599441,21.22524858
5457,02,SZPRUCH,51.94447936,21.21297764
5459,01,LININ-OSIEDLE,51.9388682,21.19863642
5463,02,WINCENTÓW I,51.9407518,21.1661176
5464,02,WINCENTÓW II,51.94298555,21.15485387
5468,01,CZAPLINEK II,51.95633415,21.13523614
5471,02,CZACHÓWEK-SZKOŁA,51.959974,21.088115
5479,01,PIŁSUDSKIEGO-KOŚCIÓŁ,52.35019343,21.23215715
5483,02,LIPIŃSKA,52.34221255,21.2425339
5491,02,OSSÓW-SZKOŁA,52.31050001,21.21662645
5499,01,CIĘCIWA,52.31724594,21.29139118
5504,01,MIEJSKI DOM KULTURY,52.34850404,21.24716536
5506,01,SASINA,52.34541015,21.22886152
5510,01,LIPOWA,52.35940629,21.22280654
5516,01,PRĘTOWA,52.14255194,21.14475906
5525,02,DOBIESZ II,52.00534106,21.10741784
5528,05,GŁÓWNA,52.03958463,20.99687292
5531,02,OKRZEWSKA I,52.12185297,21.14957582
5548,02,POZIOMKOWA,52.36005186,21.15488505
5549,02,SĘKOCIN,52.35938555,21.1647112
6819,05,OSTROROGA,52.24777174,20.96509182
6832,01,DZIAŁKOWA,51.944403,20.990264
6835,02,WOLNOŚCI,52.315692,21.159778
6853,01,DĘBOWA,51.97120398,21.04615219
6856,02,KLONOWA,51.9571424,21.07653988
6859,03,GŁÓWNA,51.95253205,21.04070836
6868,01,KNAPIKA,52.29667939,21.05308186
6877,02,KALENICA,52.35267964,20.93090481
6899,02,ZGORZAŁA,52.111944,20.9853
6916,03,PKP JÓZEFÓW,52.136611,21.234386
6926,02,SIENKIEWICZA,52.130755,21.223993
6927,02,RYCICE,52.136924,21.254523
6967,01,BOBROWIEC,52.065996,20.961952
6972,04,SASINA,52.34531968,21.22993088
7026,01,VERDIEGO,52.34076,21.054638
7053,13,METRO BRÓDNO,52.293535,21.03098
7055,15,METRO BRÓDNO,52.293425,21.026118
7067,02,POLNA,51.95169,21.08363
7073,52,PKP SULEJÓWEK,52.247797,21.278068
7074,54,OGIŃSKIEGO,52.251469,21.279504
7082,04,SZOSA LUBELSKA,52.22248,21.252645
7111,51,PKP OŻARÓW MAZOWIECKI,52.207852,20.799475
7114,02,PWIK,52.329269,21.260337
7116,02,CIEPLARNIANA,52.216304,21.234938
7117,01,KOŚCIELNA,52.343771,21.250204
7119,01,ZACHODZĄCEGO SŁOŃCA,52.259769,20.917598
7151,02,KIJOWSKA,52.24907807,21.04444264
7154,01,GOSIR,52.246841,20.818733
7164,12,BITWY WARSZAWSKIEJ 1920 R.,52.21166693,20.97529001
7204,02,KRZEWNA,52.272079,21.083361
7215,01,KAKAOWA,52.112534,20.966297
7223,52,KOSTRZEWSKIEGO,52.19776,21.03893
7287,03,WINNICA,52.340937,20.948656
7408,03,JARZĘBINOWA,52.346359,21.054791
7410,01,SUWALSKA,52.29600689,21.03282317
7416,01,SANKTUARIUM JANA PAWŁA II,52.408254,21.204554
7426,02,P+R RADZYMIN,52.404808,21.198987
7437,03,GŁOSKÓW-SZKOŁA,52.03673,20.944145
7450,03,MAŁE SIEKIERKI,52.20213,21.06907
5554,02,SZKOLNA,52.36124164,21.1684549
5560,03,TORFOWA,52.2177944,21.22178523
5561,01,NOWE LIPINY,52.35621583,21.26854652
5565,01,DUCZKI-SZKOŁA,52.36260199,21.29147426
5572,01,WAWER-RATUSZ,52.20571211,21.17202468
5575,02,FARBIARSKA,52.122872,21.01279338
5579,01,SARABANDY,52.123203,21.002947
5581,01,KÓRNICKA,52.12407365,20.99839715
5586,01,ALEJA BZÓW,52.09912951,21.03293094
5590,02,CYRANECZKI,52.10122017,21.04540943
5594,01,URSUS-NIEDŹWIADEK,52.19028704,20.86254858
5600,01,GÓRNA,52.03693574,20.99032394
5601,01,WÓLKA PĘCHERSKA,52.03087829,20.98116066
5607,06,PKP MIĘDZYLESIE,52.20520055,21.16932195
5616,04,KSIĘCIA ZIEMOWITA,52.26275644,21.06105865
5620,01,STARE LIPINY,52.336073,21.270542
5624,03,DUCZKI-SZKOŁA,52.36172933,21.29009244
5629,01,ZADĘBIE,51.93540751,21.01292234
5636,02,DOMANIEWSKA OFFICE PARK,52.1832428,20.99228712
5639,01,OKRZESZYN II,52.12680938,21.14901363
5640,02,BABIEGO LATA,51.96301988,21.06186804
5644,02,WARYŃSKIEGO,52.35454162,21.24623813
5647,01,WRONIA,52.23402403,20.98706389
5649,02,GRODKOWSKA,52.24027653,20.92221961
5650,02,OBRĘB,51.95268692,21.11564344
5654,01,ORDONA-WSA,52.2274924,20.95270928
5657,02,PRZY PARKU,52.27790687,20.80403134
5665,01,STARE GRABIE II,52.367059,21.323395
5668,01,OS. NAFTA,52.350142,21.241631
5672,04,JESIENNYCH LIŚCI,52.31062705,21.06056333
5678,02,RATAJA,52.23095085,20.73682072
5680,02,REGULSKA,52.1833197,20.87051642
5685,01,DOM RENCISTY PAN,52.07445495,21.12355113
5693,02,CZAPLIN,51.95209592,21.15666868
5702,02,POPRZECZNA,52.09539397,20.93375477
5705,02,PARTYZANTÓW,52.21339543,20.81127692
5707,01,ZUS,52.34758531,21.25720723
5717,02,DĘBOWA,52.38676485,20.89516997
5721,02,GOLFOWA,52.398286,20.8402085
5724,01,LIPOWA,52.40107637,20.82545832
7468,01,MIEJSKI OŚRODEK KULTURY,52.338086,21.210191
7480,53,TOR STEGNY,52.18849,21.04588
7503,03,WITOLIN,52.236637,21.112076
7505,04,WŁOCHY-RATUSZ,52.193442,20.960988
7507,04,HYNKA,52.190583,20.958509
7511,04,KRAKOWIAKÓW,52.186112,20.954493
7517,02,OCHOTA-RATUSZ,52.22282,20.986844
7523,03,INSTYTUT LOTNICTWA,52.17912656,20.94710166
7525,04,KOROTYŃSKIEGO,52.202841,20.969346
7530,03,BITWY WARSZAWSKIEJ 1920 R.,52.21201095,20.97741037
7541,04,NIEDŹWIEDZIA,52.17655881,21.02096968
7542,04,KULSKIEGO,52.202328,21.000267
7544,06,PL. UNII LUBELSKIEJ,52.21455715,21.02104809
7553,03,KRÓLIKARNIA,52.19021347,21.02451313
7558,05,METRO WILANOWSKA,52.18126867,21.02263442
7559,03,NIEDŹWIEDZIA,52.17631684,21.02081672
7564,04,TELEWIZJA POLSKA,52.18891124,21.0120777
7570,03,METRO POLE MOKOTOWSKIE,52.20836858,21.00781942
7577,04,WORONICZA,52.1897848,21.00198409
7581,03,KONSTRUKTORSKA,52.18587537,21.00206211
7584,04,DOMANIEWSKA,52.18293693,21.00221232
7593,04,HOŻA,52.22588826,21.01410936
7598,09,CENTRUM,52.2296871,21.01114633
7601,05,METRO ŚWIĘTOKRZYSKA,52.23558465,21.00827083
7603,06,KRÓLEWSKA,52.23904872,21.00576489
7604,05,MURANÓW,52.24955857,20.99875513
7607,08,MURANOWSKA,52.25323468,20.99798686
7612,05,KRUCZA,52.23069001,21.01585103
7615,05,MUZEUM NARODOWE,52.231584,21.020079
7616,02,KS POLONIA,52.25571194,20.99845569
7624,06,STAWKI,52.2507,20.985965
7627,05,NOWOLIPKI,52.24397246,20.99175352
7631,09,KINO FEMINA,52.24221983,20.99327651
7636,04,RONDO ONZ,52.23401672,20.99796482
7639,04,KOSZYKOWA,52.222721,21.004789
7647,03,PKP KOŁO,52.24735731,20.95677149
7648,01,ŻYTNIA,52.23988007,20.97761618
7649,02,DZIELNA,52.241851,20.977948
7650,04,WOLA-RATUSZ,52.23991329,20.98757061
7652,08,OKOPOWA,52.23767672,20.97930297
7659,04,METRO PŁOCKA,52.233615,20.966465
7662,04,PKP WOLA (WOLSKA),52.23071873,20.95490745
5729,02,SOŁECKA,52.40774664,20.79270336
5730,01,SOŁECKA,52.40730763,20.79433827
5731,02,SUCHOCIN,52.410554,20.778696
5733,02,DĘBOWA,52.41512252,20.7560195
5736,01,OS. MŁODYCH,52.41687385,20.74630887
5737,02,LEŚNA,52.41882589,20.73682639
5741,02,AKACJOWA,52.422942,20.726134
5777,01,RACJONALIZACJI,52.18547279,20.99372501
5780,02,KAROWA,52.24477982,21.02428529
5805,02,ZEGARYNKI,52.33785542,20.99910674
5812,01,BURAKÓW,52.3226968,20.91148157
5814,01,POLMO,52.33128746,20.90220797
5819,02,PILCHA,52.34636264,20.87242414
5821,01,WETERANÓW,52.35008198,20.87558883
5822,02,KIEŁPIN-CMENTARZ,52.35281969,20.87499716
5831,02,KOSZAŁKA OPAŁKA,52.36072485,20.85558246
5836,01,DZIEKANÓW POLSKI ZACHÓD,52.36769946,20.83872444
5839,01,DZIEKANÓW NOWY WSCHÓD,52.37037187,20.82900716
5840,02,DZIEKANÓW NOWY ZACHÓD,52.37263562,20.82045019
5843,01,PIEŃKÓW-SKLEP,52.37412017,20.81282951
5852,01,PIEŃKÓW-WIEŚ,52.37553604,20.80589279
5871,02,CZĄSTKÓW MAZOWIECKI,52.39128562,20.74222003
5878,02,LIPOWA,52.42198787,20.88712834
5881,01,BRZOZOWA,52.43059768,20.87720158
5889,16,DW. WSCHODNI (KIJOWSKA),52.25425723,21.05551988
5902,01,KONDRACKA,52.14644984,21.01526641
5904,01,SAMSONOWSKA,52.14950289,21.01532327
5906,01,TANECZNA,52.15245873,21.01495276
5911,01,JACHTOWA,52.17864957,21.23388644
5912,01,ŁUKASZCZYKA,52.14721938,21.02941171
5916,04,KORBOŃSKIEGO,52.13093464,21.09718054
5919,02,RÓW NATOLIŃSKI,52.1312921,21.08780986
5929,02,ORSZAGHA,52.33966666,21.20996618
5933,02,GRANICZNA,52.32873069,21.25013962
5935,01,PRĄDZYŃSKIEGO,52.3423544,21.23890745
5942,02,PRZEJEZDNA,52.34381431,21.04592703
5946,02,DREWNICKA,52.311997,21.133106
5952,02,MŁODZIEŻOWA,52.314955,21.153549
7665,04,ELEKCYJNA,52.22953061,20.95115522
7667,04,KLEMENSIEWICZA,52.23904286,20.90489732
7671,06,MUZEUM POWSTANIA WARSZAWSKIEGO,52.23305925,20.98228306
7672,06,RONDO DASZYŃSKIEGO,52.229858,20.984867
7673,07,RONDO DASZYŃSKIEGO,52.23013849,20.98351656
7675,04,SYNÓW PUŁKU,52.2258312,20.91625299
7677,06,HALA WOLA,52.22866536,20.91545919
7678,04,PL. KASZTELAŃSKI,52.231498,20.914953
7679,06,CZUMY,52.23575428,20.91426471
7683,06,WROCŁAWSKA,52.256834,20.919591
7687,01,KOŁO,52.246679,20.938374
7690,05,ORLICH GNIAZD,52.24899993,20.92031964
7691,04,CM. ŻYDOWSKI,52.24486094,20.97720081
7694,04,NISKA,52.24861034,20.97919712
7695,03,NOWE BEMOWO,52.25962484,20.92304887
7699,03,PL. INWALIDÓW,52.26541313,20.98965618
7703,13,PL. WILSONA,52.269557,20.985744
7708,04,SADY ŻOLIBORSKIE,52.26415667,20.97228754
7714,05,METRO MARYMONT,52.271906,20.973242
7717,06,METRO SŁODOWIEC,52.27549,20.964158
7718,03,PODLEŚNA-IMGW,52.28035536,20.95925992
7720,03,SZPITAL BIELAŃSKI,52.28734169,20.95289885
7728,04,CM. WAWRZYSZEWSKI,52.2801839,20.9284383
7737,04,ROMASZEWSKIEGO,52.26959638,20.95266241
7742,04,BOHOMOLCA,52.272449,20.983455
7744,04,MARYMONT-POTOK,52.274866,20.981499
7749,03,WYBRZEŻE HELSKIE,52.261953,21.013442
7750,03,ODLEWNICZA,52.30511755,21.01828601
7760,02,GOLĘDZINÓW,52.26681947,21.02000259
7764,03,ŚLIWICE,52.27801838,21.01181806
7766,03,BUDZIŃSKIEJ-TYLICKIEJ,52.281954,21.009401
7776,03,GOCŁAWSKA,52.24655759,21.0637929
7780,04,MIĘDZYBORSKA,52.24579086,21.0760548
7784,05,WIATRACZNA,52.24541955,21.08254742
7788,04,PL. SZEMBEKA,52.242545,21.101827
7790,04,ŻÓŁKIEWSKIEGO,52.241352,21.107449
7792,03,KWATERY GŁÓWNEJ,52.24019958,21.11306611
7799,04,KINOWA,52.242264,21.072279
7804,03,METRO RATUSZ ARSENAŁ,52.244686,21.000922
7808,04,PARK KASKADA,52.27378757,20.96678723
7813,06,NOWE BEMOWO,52.26081147,20.92444321
5953,01,POWSTAŃCÓW,52.31429139,21.14365666
5960,02,SOWIŃSKIEGO,52.3157106,21.14605836
5964,04,MAZURSKA,52.314273,21.13319348
5965,01,KOŚCIUSZKI,52.31396952,21.14833123
5969,01,TUROWSKA,52.31290672,21.16725553
5972,02,KORCZAKA,52.312685,21.165122
5973,01,PKP ZIELONKA,52.31018625,21.15614712
5976,01,PONIATOWSKIEGO,52.30828297,21.163025
5979,02,KOŚCIUSZKI,52.31234421,21.14834195
5989,01,BANKOWA,52.29177055,21.15974953
5990,01,PKP ZIELONKA BANKOWA,52.29219405,21.15590308
5991,01,ARMII KRAJOWEJ,52.29475308,21.1551088
5992,01,11 LISTOPADA,52.29696613,21.15495533
5998,01,SPORTOWA,52.32407172,21.10771836
5999,01,PKP ZIELONKA (ZOSINEK),52.31187195,21.15890201
6002,02,WSPÓLNA,51.94664486,21.1547358
6005,01,RATAJA,52.23080881,20.73859854
6027,06,FORT WOLA,52.22394987,20.92963295
6039,01,ROSNOWSKIEGO,52.13033418,21.07892185
6040,01,WĄWOZOWA,52.13272957,21.07573461
6043,02,RKS ORZEŁ,52.250311,21.07807877
6044,02,BANKOWA,52.291679,21.16108211
6045,02,OBORY-PAŁAC,52.08305949,21.14106338
6063,01,POZYTYWKI,52.11049181,21.01253872
6069,01,DŁUGA,52.25735537,21.30378455
6070,01,ŁOMŻYŃSKA,52.25732596,21.29975087
6074,01,KRÓTKA,52.24340667,21.29494217
6084,02,KASPROWICZA,52.24135063,21.26610441
6089,01,KOSSAKA,52.23696829,21.27121073
6098,02,DĘBÓW,52.20860932,21.28542437
6101,01,MIŁEGO DNIA,52.20415933,21.29885426
6103,02,SŁONECZNIKÓW,52.01157937,20.96356082
6111,02,BEDNARSKA,52.077132,21.245994
6112,01,URZĄD MIASTA,52.077675,21.244593
6129,01,PANCERZ,52.32147675,20.89434137
6138,02,PARK POSTĘPU,52.18330651,20.99550467
6142,02,BORKI,52.27413171,20.73954252
6145,02,TOPOLOWA,52.26083681,20.69817239
6146,02,LEŚNA,52.26579096,20.7044932
7815,05,PIASTÓW ŚLĄSKICH,52.26321463,20.92723598
7819,05,CONRADA,52.27158607,20.93413511
7827,03,BASENY INFLANCKA,52.2566382,20.98830872
7833,02,GOWORKA,52.211519,21.020618
7848,04,BANACHA,52.209772,20.981883
7851,05,RAKOWIECKA,52.20908784,21.02141877
7857,07,WYŚCIGI,52.16812038,21.01606437
7858,12,PKP SŁUŻEWIEC,52.18182943,20.9887978
7868,07,MURANOWSKA,52.254083,20.997731
7869,06,DW. GDAŃSKI,52.25845528,20.99592697
7870,08,DW. GDAŃSKI,52.25787984,20.99429759
7878,01,SIODLARSKA,52.24744362,20.91703006
7881,05,CM. WOLSKI,52.22471748,20.93095689
7882,02,ŻYTNIA,52.23937558,20.97782584
7887,04,KAROLKOWA,52.229396,20.978812
7891,12,OS. GÓRCZEWSKA,52.2387364,20.90087296
7896,03,STARE BEMOWO,52.259805,20.897779
7901,02,SIODLARSKA,52.247426,20.916602
7907,02,NOCZNICKIEGO,52.284735,20.922889
7908,99,R4(Z),52.29913,20.93424
7912,04,AWF,52.28370029,20.95617058
7918,06,PIASKI,52.271279,20.943828
7923,03,MARYMONT-POTOK,52.275135,20.980405
7927,99,R2(P),52.25702,21.05577
7928,01,ŚRODKOWA,52.2591685,21.04253645
7929,01,CZYNSZOWA,52.26013222,21.04292594
7932,03,ANNOPOL,52.29854,21.021882
7934,01,ŻERAŃ WSCHODNI,52.31106845,21.01286796
7935,02,FARADAYA,52.30936932,21.01513725
7941,01,ANNOPOL,52.298487,21.021703
7943,04,TORUŃSKA,52.2968899,21.02454238
7950,03,STANIEWICKA,52.2735986,21.03190661
7955,03,NAMYSŁOWSKA,52.26688192,21.03076407
7959,03,KAWĘCZYŃSKA-BAZYLIKA,52.258106,21.059661
7960,02,DW. WSCHODNI (KIJOWSKA),52.25298052,21.05075827
7962,03,KIJOWSKA,52.24892816,21.04416935
7965,04,ZĄBKOWSKA,52.25194445,21.03788796
7976,04,KWATERY GŁÓWNEJ,52.23964742,21.11517697
7982,11,WIATRACZNA,52.244577,21.084874
7984,13,WIATRACZNA,52.244674,21.084883
7995,03,WAT,52.252293,20.898173
7998,01,OS. ZIELONY STAW,52.24674,20.906212
8006,07,RONDO ŻABA,52.26913911,21.03687154
6148,02,KWIATOWA,52.40949868,20.96825992
6153,02,BANDURSKIEGO II,52.32768942,21.09619951
6168,01,WALEWSKIEJ,52.33925241,21.11423894
6178,02,SADOWA-DOM OPIEKI,52.34918011,20.8269881
6179,01,DZIEKANÓWEK,52.35188203,20.81743004
6192,82,PL. OSTREJ BRAMY,52.2758325313,21.0826391702
6193,84,WIERNA,52.2736237826,21.0852409228
6194,01,GRAWERSKA,52.25537362,21.15859875
6195,04,SZPITAL POŁUDNIOWY,52.14595814,21.03649892
6206,01,STARA MIŁOSNA (UŁAŃSKA),52.22079559,21.24314828
6210,01,EMILII GIERCZAK,52.26719024,21.175184
6215,01,NOWE GRABIE-CMENTARZ,52.35617497,21.32759176
6217,02,STARE GRABIE II,52.36703311,21.32339415
6220,01,NIWA,52.28185285,21.04649447
6233,02,PRZY BAŻANTARNI,52.13786957,21.06502973
6235,03,SIELCE,52.20718159,21.0505591
6245,01,JANUSZEWICZA,52.31498262,21.1785992
6246,03,PKP KOBYŁKA OSSÓW,52.32848407,21.19207036
6247,01,WOLSKA II,52.40522891,20.98326066
6260,02,MACZKA,52.27991,21.131921
6277,03,WYNALAZEK,52.17945815,20.99553058
6278,01,ZACHODNIA,52.04928066,21.00585485
6281,03,SŁONECZNA,52.32968551,21.10938264
6282,04,PUSTELNIK,52.33961097,21.11683204
6285,02,BANDURSKIEGO I,52.32559676,21.10293276
6297,81,CHOTOMÓW,52.4114230309,20.8849059739
6300,01,URZUT,52.07058962,20.75896812
6301,02,ŁADNA,52.04422,20.952103
